date,category,region,vendor_id,stock_level_pct,reorder_point_pct,stockout_risk,procurement_cost_index,demand_forecast_units,supply_gap_units,inventory_turnover_ratio,stock_shortage_incidents
2024-10-03,FMCG-Home Care,Bangalore,Vendor_H,78.9,35.6,0.0,1.008,26086,0,8.36,0
2024-10-03,FMCG-Home Care,Hyderabad,Vendor_I,94.5,39.5,0.0,1.257,62356,0,5.0,0
2024-10-03,FMCG-Home Care,Delhi,Vendor_K,84.4,26.1,0.0,1.125,41144,615,4.28,0
2024-10-03,FMCG-Health,Bangalore,Vendor_E,61.1,29.7,0.0,1.137,28628,0,6.95,0
2024-10-03,FMCG-Health,Ahmedabad,Vendor_E,81.0,28.2,0.0,1.1,34797,380,7.29,0
2024-10-03,FMCG-Health,Pune,Vendor_G,26.3,37.1,0.292,0.893,33663,0,6.5,2
2024-10-03,FMCG-Health,Kolkata,Vendor_B,72.1,35.9,0.0,1.061,11410,570,3.69,0
2024-10-06,FMCG-Food,Ahmedabad,Vendor_K,26.7,30.0,0.108,1.177,45147,447,4.26,0
2024-10-06,FMCG-Food,Hyderabad,Vendor_B,49.9,27.4,0.0,1.0,27700,0,6.38,0
2024-10-06,FMCG-Food,Mumbai,Vendor_A,30.4,40.0,0.24,1.027,47953,0,6.46,0
2024-10-06,FMCG-Food,Pune,Vendor_C,58.2,37.7,0.0,1.119,59338,0,6.14,0
2024-10-06,FMCG-Beverage,Ahmedabad,Vendor_N,66.3,28.5,0.0,1.023,16516,1113,4.08,0
2024-10-06,FMCG-Beverage,Kolkata,Vendor_H,63.9,30.0,0.0,1.007,40792,4633,4.62,0
2024-10-06,FMCG-Beverage,Chennai,Vendor_D,79.6,25.6,0.0,1.09,50788,809,4.15,0
2024-10-06,FMCG-Beverage,Mumbai,Vendor_O,32.2,33.0,0.023,1.287,41761,0,5.06,0
2024-10-06,FMCG-Personal Care,Ahmedabad,Vendor_G,82.1,27.8,0.0,1.301,17792,1562,3.03,0
2024-10-06,FMCG-Personal Care,Delhi,Vendor_M,39.4,33.7,0.0,1.243,19240,712,4.73,0
2024-10-06,FMCG-Personal Care,Kolkata,Vendor_E,61.8,29.3,0.0,1.176,26051,0,5.77,0
2024-10-06,FMCG-Personal Care,Hyderabad,Vendor_J,83.1,37.3,0.0,1.099,42344,298,8.41,0
2024-10-06,FMCG-Home Care,Bangalore,Vendor_F,83.8,32.9,0.0,1.241,11392,0,6.99,0
2024-10-06,FMCG-Home Care,Delhi,Vendor_L,38.3,28.6,0.0,1.23,38092,0,6.65,0
2024-10-06,FMCG-Home Care,Chennai,Vendor_J,34.1,26.9,0.0,0.902,7300,0,2.53,0
2024-10-06,FMCG-Home Care,Mumbai,Vendor_J,26.0,31.1,0.166,1.035,21429,0,6.91,1
2024-10-06,FMCG-Health,Chennai,Vendor_L,32.4,34.7,0.065,1.217,29486,0,2.93,1
2024-10-06,FMCG-Health,Pune,Vendor_I,76.6,36.9,0.0,1.242,43471,0,2.82,0
2024-10-06,FMCG-Health,Kolkata,Vendor_B,93.5,38.6,0.0,1.197,51501,0,5.94,0
2024-10-06,FMCG-Health,Delhi,Vendor_M,79.6,36.8,0.0,1.197,47479,1062,4.78,0
2024-10-09,FMCG-Food,Chennai,Vendor_G,34.5,32.1,0.0,0.914,29760,322,6.15,0
2024-10-09,FMCG-Food,Kolkata,Vendor_M,44.6,32.8,0.0,0.958,59364,0,4.19,0
2024-10-09,FMCG-Food,Pune,Vendor_H,73.1,35.5,0.0,1.023,18632,1296,8.34,0
2024-10-09,FMCG-Food,Hyderabad,Vendor_K,73.8,32.1,0.0,1.072,59433,605,7.96,0
2024-10-09,FMCG-Beverage,Ahmedabad,Vendor_F,44.6,27.6,0.0,1.186,52677,1011,6.42,0
2024-10-09,FMCG-Beverage,Bangalore,Vendor_C,36.1,31.8,0.0,0.927,38369,779,3.41,0
2024-10-09,FMCG-Beverage,Pune,Vendor_C,77.6,28.2,0.0,1.11,40056,0,6.56,0
2024-10-09,FMCG-Beverage,Kolkata,Vendor_O,32.2,27.0,0.0,1.059,47247,0,7.64,0
2024-10-09,FMCG-Personal Care,Delhi,Vendor_A,77.8,25.6,0.0,1.124,24458,0,4.83,0
2024-10-09,FMCG-Personal Care,Mumbai,Vendor_C,43.3,34.9,0.0,1.005,22117,0,3.64,0
2024-10-09,FMCG-Personal Care,Chennai,Vendor_O,81.1,36.8,0.0,1.003,39246,0,4.7,0
2024-10-09,FMCG-Personal Care,Ahmedabad,Vendor_K,45.6,39.8,0.0,0.924,15870,1253,2.67,0
2024-10-09,FMCG-Home Care,Mumbai,Vendor_K,20.8,40.0,0.481,1.21,42825,1024,2.7,1
2024-10-09,FMCG-Home Care,Ahmedabad,Vendor_O,91.0,36.0,0.0,0.94,53564,2613,7.71,0
2024-10-09,FMCG-Home Care,Kolkata,Vendor_H,48.0,32.4,0.0,1.095,40168,0,5.33,0
2024-10-09,FMCG-Home Care,Delhi,Vendor_H,47.7,35.4,0.0,1.271,33077,228,4.58,0
2024-10-09,FMCG-Health,Bangalore,Vendor_B,64.0,28.7,0.0,1.256,16842,1570,6.27,0
2024-10-09,FMCG-Health,Ahmedabad,Vendor_M,21.5,40.0,0.462,0.916,28265,0,4.1,1
2024-10-09,FMCG-Health,Delhi,Vendor_D,89.0,31.6,0.0,1.201,21890,0,5.74,0
2024-10-09,FMCG-Health,Kolkata,Vendor_D,83.6,38.3,0.0,1.159,40966,285,3.48,0
2024-10-12,FMCG-Food,Bangalore,Vendor_K,47.8,31.8,0.0,1.151,10620,0,7.13,0
2024-10-12,FMCG-Food,Kolkata,Vendor_J,75.7,31.5,0.0,1.225,10464,0,4.58,0
2024-10-12,FMCG-Food,Mumbai,Vendor_O,62.7,39.1,0.0,0.919,33435,1080,6.42,0
2024-10-12,FMCG-Food,Chennai,Vendor_K,75.8,30.9,0.0,1.005,41418,847,3.47,0
2024-10-12,FMCG-Beverage,Pune,Vendor_O,44.0,36.1,0.0,0.955,25752,2822,2.87,0
2024-10-12,FMCG-Beverage,Bangalore,Vendor_J,35.6,26.0,0.0,1.064,57106,1674,6.68,0
2024-10-12,FMCG-Beverage,Mumbai,Vendor_C,29.8,35.2,0.155,1.116,46258,816,6.62,0
2024-10-12,FMCG-Beverage,Hyderabad,Vendor_O,40.2,32.4,0.0,1.054,52170,3315,8.37,0
2024-10-12,FMCG-Personal Care,Bangalore,Vendor_K,92.6,29.1,0.0,1.087,33009,398,5.72,0
2024-10-12,FMCG-Personal Care,Ahmedabad,Vendor_K,90.8,32.5,0.0,1.081,60278,0,7.42,0
2024-10-12,FMCG-Personal Care,Hyderabad,Vendor_I,29.4,26.8,0.0,0.946,36016,0,6.7,0
2024-10-12,FMCG-Personal Care,Mumbai,Vendor_O,92.6,39.0,0.0,1.121,6856,419,5.25,0
2024-10-12,FMCG-Home Care,Kolkata,Vendor_E,53.3,35.2,0.0,1.058,49912,392,6.95,0
2024-10-12,FMCG-Home Care,Pune,Vendor_B,28.5,32.2,0.113,0.981,23076,0,7.08,0
2024-10-12,FMCG-Home Care,Mumbai,Vendor_B,61.6,28.2,0.0,1.286,36954,0,3.87,0
2024-10-12,FMCG-Home Care,Ahmedabad,Vendor_C,78.7,32.2,0.0,0.896,41397,220,2.73,0
2024-10-12,FMCG-Health,Bangalore,Vendor_G,41.9,30.4,0.0,0.996,53276,56,7.92,0
2024-10-12,FMCG-Health,Kolkata,Vendor_G,54.2,36.3,0.0,1.245,15973,846,8.17,0
2024-10-12,FMCG-Health,Delhi,Vendor_C,38.4,27.4,0.0,1.033,6999,962,5.91,0
2024-10-12,FMCG-Health,Hyderabad,Vendor_B,43.6,32.5,0.0,1.069,55540,497,5.7,0
2024-10-15,FMCG-Food,Ahmedabad,Vendor_E,65.5,28.4,0.0,0.925,51870,0,7.3,0
2024-10-15,FMCG-Food,Pune,Vendor_C,88.4,27.1,0.0,1.273,12162,0,3.43,0
2024-10-15,FMCG-Food,Chennai,Vendor_F,85.0,29.8,0.0,1.138,13123,2009,7.49,0
2024-10-15,FMCG-Food,Kolkata,Vendor_H,84.3,28.4,0.0,1.14,15704,0,6.77,0
2024-10-15,FMCG-Beverage,Kolkata,Vendor_K,35.3,28.5,0.0,1.08,33723,3144,3.4,0
2024-10-15,FMCG-Beverage,Bangalore,Vendor_O,47.1,26.8,0.0,1.106,53637,308,7.7,0
2024-10-15,FMCG-Beverage,Ahmedabad,Vendor_B,92.3,32.3,0.0,1.203,21463,105,4.59,0
2024-10-15,FMCG-Beverage,Delhi,Vendor_A,86.1,29.1,0.0,1.092,17210,1519,3.11,0
2024-10-15,FMCG-Personal Care,Mumbai,Vendor_O,50.0,30.3,0.0,1.086,24428,0,7.43,0
2024-10-15,FMCG-Personal Care,Bangalore,Vendor_D,79.3,36.3,0.0,1.177,59684,1147,3.31,0
2024-10-15,FMCG-Personal Care,Kolkata,Vendor_H,85.8,26.1,0.0,0.918,28661,230,2.56,0
2024-10-15,FMCG-Personal Care,Chennai,Vendor_L,29.0,35.7,0.187,1.069,20832,821,2.53,0
2024-10-15,FMCG-Home Care,Kolkata,Vendor_A,77.9,28.2,0.0,1.239,61803,0,7.58,0
2024-10-15,FMCG-Home Care,Delhi,Vendor_N,28.3,34.3,0.174,1.228,25844,0,6.23,1
2024-10-15,FMCG-Home Care,Pune,Vendor_C,76.9,36.6,0.0,1.119,34934,0,4.49,0
2024-10-15,FMCG-Home Care,Mumbai,Vendor_O,84.1,33.6,0.0,1.2,60269,0,5.95,0
2024-10-15,FMCG-Health,Ahmedabad,Vendor_N,32.4,25.8,0.0,1.082,7727,0,4.39,0
2024-10-15,FMCG-Health,Mumbai,Vendor_L,23.8,37.8,0.369,1.037,35855,2634,3.96,4
2024-10-15,FMCG-Health,Bangalore,Vendor_G,27.2,39.3,0.308,1.238,40562,503,5.98,2
2024-10-15,FMCG-Health,Hyderabad,Vendor_K,49.5,26.9,0.0,1.198,36094,0,4.4,0
2024-10-18,FMCG-Food,Mumbai,Vendor_G,21.1,29.3,0.281,1.025,29505,1501,5.56,2
2024-10-18,FMCG-Food,Hyderabad,Vendor_F,89.6,32.4,0.0,1.254,7000,0,2.55,0
2024-10-18,FMCG-Food,Ahmedabad,Vendor_H,52.6,36.6,0.0,1.034,38079,0,6.06,0
2024-10-18,FMCG-Food,Pune,Vendor_G,73.5,32.8,0.0,0.999,21259,0,8.28,0
2024-10-18,FMCG-Beverage,Ahmedabad,Vendor_A,78.6,30.0,0.0,1.135,28525,0,6.91,0
2024-10-18,FMCG-Beverage,Hyderabad,Vendor_B,25.5,27.5,0.071,1.076,18539,0,3.61,1
2024-10-18,FMCG-Beverage,Bangalore,Vendor_D,35.5,38.2,0.072,1.036,10006,1550,5.9,0
2024-10-18,FMCG-Beverage,Chennai,Vendor_G,73.8,27.1,0.0,0.9,17052,0,7.03,0
2024-10-18,FMCG-Personal Care,Pune,Vendor_L,88.3,26.9,0.0,1.205,42676,0,4.98,0
2024-10-18,FMCG-Personal Care,Ahmedabad,Vendor_K,52.8,35.0,0.0,0.909,15664,1044,5.95,0
2024-10-18,FMCG-Personal Care,Hyderabad,Vendor_G,64.2,32.5,0.0,0.948,49410,2956,6.3,0
2024-10-18,FMCG-Personal Care,Chennai,Vendor_H,48.5,30.1,0.0,1.3,52787,0,5.01,0
2024-10-18,FMCG-Home Care,Hyderabad,Vendor_L,82.2,31.3,0.0,1.14,25279,0,2.7,0
2024-10-18,FMCG-Home Care,Ahmedabad,Vendor_I,79.6,29.6,0.0,1.294,52967,2079,6.22,0
2024-10-18,FMCG-Home Care,Mumbai,Vendor_N,92.7,39.3,0.0,1.251,11420,0,5.73,0
2024-10-18,FMCG-Home Care,Pune,Vendor_A,43.9,35.3,0.0,0.956,26461,4641,6.16,0
2024-10-18,FMCG-Health,Kolkata,Vendor_N,94.1,25.2,0.0,1.274,18687,0,6.59,0
2024-10-18,FMCG-Health,Chennai,Vendor_A,68.6,35.2,0.0,1.092,25112,1451,6.98,0
2024-10-18,FMCG-Health,Bangalore,Vendor_B,54.7,34.4,0.0,1.262,6759,0,4.95,0
2024-10-18,FMCG-Health,Pune,Vendor_I,47.1,31.0,0.0,1.1,34588,0,7.59,0
2024-10-21,FMCG-Food,Mumbai,Vendor_C,61.3,36.4,0.0,1.131,39121,0,5.47,0
2024-10-21,FMCG-Food,Bangalore,Vendor_A,30.6,27.5,0.0,0.913,42610,0,5.34,0
2024-10-21,FMCG-Food,Pune,Vendor_E,21.1,27.4,0.23,0.888,21730,1656,6.74,2
2024-10-21,FMCG-Food,Kolkata,Vendor_H,88.1,34.3,0.0,0.939,48354,1602,5.22,0
2024-10-21,FMCG-Beverage,Kolkata,Vendor_L,33.0,31.2,0.0,0.889,53765,984,7.74,0
2024-10-21,FMCG-Beverage,Mumbai,Vendor_D,20.1,38.1,0.472,1.027,29998,3628,5.27,2
2024-10-21,FMCG-Beverage,Pune,Vendor_N,47.1,28.1,0.0,1.248,41269,0,3.18,0
2024-10-21,FMCG-Beverage,Chennai,Vendor_A,45.7,25.9,0.0,1.109,8470,0,2.81,0
2024-10-21,FMCG-Personal Care,Pune,Vendor_O,61.9,27.7,0.0,1.153,33203,0,5.77,0
2024-10-21,FMCG-Personal Care,Kolkata,Vendor_H,42.2,30.2,0.0,1.167,55433,0,3.9,0
2024-10-21,FMCG-Personal Care,Mumbai,Vendor_H,68.9,31.0,0.0,1.057,12202,0,6.89,0
2024-10-21,FMCG-Personal Care,Chennai,Vendor_A,23.2,33.9,0.316,1.059,29441,2485,7.09,0
2024-10-21,FMCG-Home Care,Pune,Vendor_A,73.2,32.4,0.0,1.123,38559,0,5.06,0
2024-10-21,FMCG-Home Care,Kolkata,Vendor_G,67.6,29.8,0.0,1.159,60599,1261,6.59,0
2024-10-21,FMCG-Home Care,Bangalore,Vendor_H,82.7,39.1,0.0,0.988,45138,0,5.23,0
2024-10-21,FMCG-Home Care,Hyderabad,Vendor_G,70.3,28.0,0.0,1.064,55984,0,7.3,0
2024-10-21,FMCG-Health,Mumbai,Vendor_M,47.5,30.3,0.0,1.279,56373,2061,3.64,0
2024-10-21,FMCG-Health,Pune,Vendor_F,31.1,25.4,0.0,1.285,51702,0,7.61,0
2024-10-21,FMCG-Health,Kolkata,Vendor_I,48.8,25.6,0.0,1.073,57763,0,8.4,0
2024-10-21,FMCG-Health,Bangalore,Vendor_C,60.6,37.3,0.0,1.142,57113,1914,6.9,0
2024-10-24,FMCG-Food,Ahmedabad,Vendor_B,71.6,25.4,0.0,1.19,29580,0,6.46,0
2024-10-24,FMCG-Food,Pune,Vendor_G,89.4,30.9,0.0,0.908,39819,0,8.02,0
2024-10-24,FMCG-Food,Chennai,Vendor_B,35.3,31.5,0.0,1.18,33349,3413,7.45,0
2024-10-24,FMCG-Food,Bangalore,Vendor_F,94.0,39.3,0.0,0.901,56393,1598,7.11,0
2024-10-24,FMCG-Beverage,Delhi,Vendor_N,70.8,30.7,0.0,1.066,33402,1660,3.27,0
2024-10-24,FMCG-Beverage,Ahmedabad,Vendor_F,56.3,39.0,0.0,1.167,53261,0,7.12,0
2024-10-24,FMCG-Beverage,Kolkata,Vendor_J,81.9,36.5,0.0,1.247,21364,1281,8.04,0
2024-10-24,FMCG-Beverage,Pune,Vendor_A,62.5,39.6,0.0,1.129,41029,0,2.7,0
2024-10-24,FMCG-Personal Care,Chennai,Vendor_N,75.9,32.8,0.0,1.225,39916,0,3.46,0
2024-10-24,FMCG-Personal Care,Hyderabad,Vendor_A,77.0,35.3,0.0,0.891,32815,1895,2.88,0
2024-10-24,FMCG-Personal Care,Kolkata,Vendor_E,32.5,26.0,0.0,0.89,38036,0,6.01,0
2024-10-24,FMCG-Personal Care,Delhi,Vendor_F,67.6,39.0,0.0,1.176,14267,0,7.13,0
2024-10-24,FMCG-Home Care,Ahmedabad,Vendor_D,79.8,35.7,0.0,1.083,29295,639,5.28,0
2024-10-24,FMCG-Home Care,Kolkata,Vendor_D,74.5,38.4,0.0,1.184,15402,0,8.42,0
2024-10-24,FMCG-Home Care,Bangalore,Vendor_I,67.4,35.2,0.0,1.121,59343,14,5.11,0
2024-10-24,FMCG-Home Care,Hyderabad,Vendor_H,58.0,29.8,0.0,0.989,53887,771,6.65,0
2024-10-24,FMCG-Health,Chennai,Vendor_M,41.0,39.2,0.0,0.918,12069,603,3.22,0
2024-10-24,FMCG-Health,Ahmedabad,Vendor_F,38.1,31.3,0.0,1.297,14247,0,5.7,0
2024-10-24,FMCG-Health,Hyderabad,Vendor_I,66.0,29.1,0.0,1.152,39468,0,2.6,0
2024-10-24,FMCG-Health,Kolkata,Vendor_O,94.1,28.9,0.0,1.23,54230,792,3.13,0
2024-10-27,FMCG-Food,Chennai,Vendor_C,73.0,30.6,0.0,1.136,40883,678,4.44,0
2024-10-27,FMCG-Food,Bangalore,Vendor_L,36.4,25.4,0.0,1.051,35038,580,3.52,0
2024-10-27,FMCG-Food,Delhi,Vendor_H,30.1,34.8,0.135,1.058,6872,228,3.28,0
2024-10-27,FMCG-Food,Pune,Vendor_E,52.4,34.7,0.0,1.137,55219,2676,7.56,0
2024-10-27,FMCG-Beverage,Kolkata,Vendor_N,89.8,30.7,0.0,1.025,53974,2649,3.11,0
2024-10-27,FMCG-Beverage,Hyderabad,Vendor_O,61.8,29.2,0.0,1.275,44295,0,4.32,0
2024-10-27,FMCG-Beverage,Bangalore,Vendor_L,37.9,29.8,0.0,1.022,34449,0,7.24,0
2024-10-27,FMCG-Beverage,Chennai,Vendor_E,53.4,31.0,0.0,1.018,54870,0,5.52,0
2024-10-27,FMCG-Personal Care,Delhi,Vendor_L,88.1,33.7,0.0,0.932,29553,0,7.85,0
2024-10-27,FMCG-Personal Care,Mumbai,Vendor_A,83.3,25.9,0.0,0.97,36015,0,3.59,0
2024-10-27,FMCG-Personal Care,Kolkata,Vendor_M,71.9,31.4,0.0,0.899,59084,0,7.85,0
2024-10-27,FMCG-Personal Care,Bangalore,Vendor_J,23.7,36.5,0.351,0.922,45352,2854,6.64,4
2024-10-27,FMCG-Home Care,Delhi,Vendor_I,83.6,31.7,0.0,0.99,13373,914,3.75,0
2024-10-27,FMCG-Home Care,Mumbai,Vendor_F,54.1,27.7,0.0,1.281,31382,360,5.75,0
2024-10-27,FMCG-Home Care,Pune,Vendor_K,47.8,30.7,0.0,1.269,38901,211,7.95,0
2024-10-27,FMCG-Home Care,Hyderabad,Vendor_O,31.4,26.7,0.0,1.025,23593,1113,2.8,0
2024-10-27,FMCG-Health,Bangalore,Vendor_I,50.9,37.3,0.0,0.992,52831,2636,3.01,0
2024-10-27,FMCG-Health,Chennai,Vendor_K,56.0,36.0,0.0,1.09,37469,1554,3.58,0
2024-10-27,FMCG-Health,Mumbai,Vendor_K,33.2,39.6,0.162,0.897,25569,0,8.12,0
2024-10-27,FMCG-Health,Hyderabad,Vendor_E,28.6,33.7,0.151,1.227,58564,3075,3.39,1
2024-10-30,FMCG-Food,Delhi,Vendor_F,51.8,36.3,0.0,1.263,27795,0,3.51,0
2024-10-30,FMCG-Food,Kolkata,Vendor_B,86.2,33.1,0.0,1.237,55321,0,5.1,0
2024-10-30,FMCG-Food,Ahmedabad,Vendor_B,71.6,33.9,0.0,1.074,51901,0,8.06,0
2024-10-30,FMCG-Food,Hyderabad,Vendor_I,21.3,27.4,0.224,0.954,55032,469,7.05,2
2024-10-30,FMCG-Beverage,Delhi,Vendor_M,81.6,31.9,0.0,0.953,38566,0,8.19,0
2024-10-30,FMCG-Beverage,Pune,Vendor_L,43.9,32.8,0.0,1.14,17996,0,6.62,0
2024-10-30,FMCG-Beverage,Hyderabad,Vendor_I,80.8,38.1,0.0,1.226,18218,0,7.73,0
2024-10-30,FMCG-Beverage,Kolkata,Vendor_O,32.3,27.1,0.0,0.987,60643,0,7.07,0
2024-10-30,FMCG-Personal Care,Hyderabad,Vendor_M,83.7,32.5,0.0,1.257,23816,5207,7.94,0
2024-10-30,FMCG-Personal Care,Kolkata,Vendor_I,72.6,33.4,0.0,0.922,12250,19,3.15,0
2024-10-30,FMCG-Personal Care,Pune,Vendor_G,75.3,32.0,0.0,0.958,57454,2530,8.34,0
2024-10-30,FMCG-Personal Care,Ahmedabad,Vendor_I,92.3,39.2,0.0,0.909,61516,2069,3.8,0
2024-10-30,FMCG-Home Care,Chennai,Vendor_L,42.7,26.1,0.0,1.109,47426,0,7.48,0
2024-10-30,FMCG-Home Care,Delhi,Vendor_O,36.9,30.0,0.0,1.265,25245,111,6.65,0
2024-10-30,FMCG-Home Care,Kolkata,Vendor_O,34.3,36.5,0.061,1.151,14335,1045,3.26,0
2024-10-30,FMCG-Home Care,Ahmedabad,Vendor_B,38.1,28.9,0.0,1.236,34286,724,5.71,0
2024-10-30,FMCG-Health,Bangalore,Vendor_K,27.8,26.2,0.0,1.211,60729,724,3.01,0
2024-10-30,FMCG-Health,Kolkata,Vendor_G,72.6,37.7,0.0,0.952,61999,1504,6.11,0
2024-10-30,FMCG-Health,Hyderabad,Vendor_G,74.2,26.3,0.0,1.09,8930,0,6.85,0
2024-10-30,FMCG-Health,Ahmedabad,Vendor_I,75.8,34.1,0.0,1.256,22142,795,4.58,0
2024-11-02,FMCG-Food,Pune,Vendor_B,47.6,31.9,0.0,1.004,33084,0,7.57,0
2024-11-02,FMCG-Food,Kolkata,Vendor_F,66.0,37.5,0.0,1.038,11858,0,5.04,0
2024-11-02,FMCG-Food,Bangalore,Vendor_D,65.5,36.5,0.0,1.099,66811,871,2.52,0
2024-11-02,FMCG-Food,Hyderabad,Vendor_I,75.2,34.6,0.0,1.02,28342,0,4.05,0
2024-11-02,FMCG-Beverage,Chennai,Vendor_H,57.3,25.3,0.0,1.132,29003,0,4.88,0
2024-11-02,FMCG-Beverage,Bangalore,Vendor_D,43.1,26.2,0.0,1.178,51447,958,6.15,0
2024-11-02,FMCG-Beverage,Kolkata,Vendor_L,31.0,37.3,0.169,1.261,21919,1429,4.22,0
2024-11-02,FMCG-Beverage,Ahmedabad,Vendor_F,66.4,27.7,0.0,1.217,25489,1602,6.18,0
2024-11-02,FMCG-Personal Care,Chennai,Vendor_B,22.9,27.8,0.176,0.948,33106,0,3.8,1
2024-11-02,FMCG-Personal Care,Mumbai,Vendor_G,66.9,30.8,0.0,1.125,56913,1568,3.55,0
2024-11-02,FMCG-Personal Care,Ahmedabad,Vendor_J,53.3,33.5,0.0,0.941,57812,3973,4.44,0
2024-11-02,FMCG-Personal Care,Bangalore,Vendor_F,28.1,36.9,0.239,1.162,61093,1776,8.39,1
2024-11-02,FMCG-Home Care,Bangalore,Vendor_M,47.2,32.2,0.0,0.944,59261,518,6.3,0
2024-11-02,FMCG-Home Care,Kolkata,Vendor_A,60.7,36.4,0.0,1.088,63510,0,3.84,0
2024-11-02,FMCG-Home Care,Mumbai,Vendor_C,49.2,26.0,0.0,0.996,48151,4082,5.6,0
2024-11-02,FMCG-Home Care,Ahmedabad,Vendor_M,25.4,27.3,0.069,1.166,48459,1730,6.13,0
2024-11-02,FMCG-Health,Kolkata,Vendor_H,89.3,29.3,0.0,0.921,57938,0,7.64,0
2024-11-02,FMCG-Health,Mumbai,Vendor_N,42.7,28.4,0.0,0.964,55714,0,2.73,0
2024-11-02,FMCG-Health,Pune,Vendor_M,86.6,38.1,0.0,0.941,29662,305,5.99,0
2024-11-02,FMCG-Health,Hyderabad,Vendor_N,54.3,26.0,0.0,1.302,21779,690,3.94,0
2024-11-05,FMCG-Food,Ahmedabad,Vendor_I,70.1,25.4,0.0,1.097,22091,411,2.85,0
2024-11-05,FMCG-Food,Delhi,Vendor_I,60.8,30.9,0.0,1.208,53647,3555,7.28,0
2024-11-05,FMCG-Food,Hyderabad,Vendor_I,50.6,39.1,0.0,1.121,39946,2655,4.81,0
2024-11-05,FMCG-Food,Mumbai,Vendor_L,38.0,25.4,0.0,1.155,31895,10,8.2,0
2024-11-05,FMCG-Beverage,Bangalore,Vendor_M,28.5,25.7,0.0,1.148,59844,0,5.01,0
2024-11-05,FMCG-Beverage,Chennai,Vendor_G,63.3,32.3,0.0,1.073,14027,0,4.63,0
2024-11-05,FMCG-Beverage,Pune,Vendor_I,47.2,27.5,0.0,1.244,14893,65,7.24,0
2024-11-05,FMCG-Beverage,Kolkata,Vendor_F,32.0,29.6,0.0,1.106,12296,0,5.27,0
2024-11-05,FMCG-Personal Care,Hyderabad,Vendor_H,27.2,34.1,0.202,1.066,21675,1810,3.49,1
2024-11-05,FMCG-Personal Care,Chennai,Vendor_L,47.7,37.7,0.0,1.259,16227,1380,3.72,0
2024-11-05,FMCG-Personal Care,Mumbai,Vendor_N,86.5,27.2,0.0,1.127,30641,0,6.3,0
2024-11-05,FMCG-Personal Care,Kolkata,Vendor_N,83.8,38.9,0.0,1.225,27532,2945,3.76,0
2024-11-05,FMCG-Home Care,Bangalore,Vendor_N,50.6,29.1,0.0,0.912,23103,0,5.57,0
2024-11-05,FMCG-Home Care,Hyderabad,Vendor_I,77.8,29.3,0.0,0.967,25879,3211,4.32,0
2024-11-05,FMCG-Home Care,Pune,Vendor_O,87.9,29.5,0.0,1.277,7775,1488,3.12,0
2024-11-05,FMCG-Home Care,Chennai,Vendor_E,36.3,25.8,0.0,0.917,37066,4483,7.7,0
2024-11-05,FMCG-Health,Chennai,Vendor_H,79.4,32.6,0.0,1.113,36786,0,8.03,0
2024-11-05,FMCG-Health,Delhi,Vendor_F,58.4,39.6,0.0,1.284,66168,283,5.45,0
2024-11-05,FMCG-Health,Mumbai,Vendor_N,85.7,34.2,0.0,1.19,35550,0,6.88,0
2024-11-05,FMCG-Health,Kolkata,Vendor_A,24.1,30.0,0.197,1.243,23959,0,2.99,1
2024-11-08,FMCG-Food,Ahmedabad,Vendor_E,44.3,36.8,0.0,1.223,47326,1979,4.72,0
2024-11-08,FMCG-Food,Chennai,Vendor_B,26.3,33.7,0.218,0.991,37417,0,8.01,1
2024-11-08,FMCG-Food,Pune,Vendor_B,69.6,29.0,0.0,1.186,34456,0,6.67,0
2024-11-08,FMCG-Food,Kolkata,Vendor_N,36.1,38.0,0.051,1.072,54400,2003,4.91,0
2024-11-08,FMCG-Beverage,Delhi,Vendor_I,20.4,28.4,0.281,0.979,39413,0,4.32,0
2024-11-08,FMCG-Beverage,Mumbai,Vendor_A,47.0,36.6,0.0,1.147,11995,1041,5.74,0
2024-11-08,FMCG-Beverage,Bangalore,Vendor_I,38.8,33.4,0.0,1.089,27103,702,6.88,0
2024-11-08,FMCG-Beverage,Hyderabad,Vendor_D,32.5,26.8,0.0,1.098,19463,414,7.03,0
2024-11-08,FMCG-Personal Care,Ahmedabad,Vendor_L,94.5,26.5,0.0,0.916,8533,3496,6.17,0
2024-11-08,FMCG-Personal Care,Chennai,Vendor_L,48.8,34.8,0.0,0.954,62565,0,2.97,0
2024-11-08,FMCG-Personal Care,Mumbai,Vendor_D,71.0,31.3,0.0,1.175,51262,0,5.0,0
2024-11-08,FMCG-Personal Care,Bangalore,Vendor_F,77.6,39.8,0.0,0.963,31799,151,7.87,0
2024-11-08,FMCG-Home Care,Kolkata,Vendor_L,72.3,39.2,0.0,1.305,40838,0,8.28,0
2024-11-08,FMCG-Home Care,Pune,Vendor_G,71.8,32.7,0.0,0.899,46101,1807,7.19,0
2024-11-08,FMCG-Home Care,Mumbai,Vendor_F,33.4,39.1,0.147,1.039,48889,15,4.93,0
2024-11-08,FMCG-Home Care,Delhi,Vendor_O,56.4,37.7,0.0,1.262,66408,89,6.29,0
2024-11-08,FMCG-Health,Ahmedabad,Vendor_M,83.4,32.3,0.0,1.095,34219,2676,6.5,0
2024-11-08,FMCG-Health,Mumbai,Vendor_J,20.3,32.1,0.367,1.036,28777,2828,4.18,2
