date,customer_id,region,purchase_frequency,days_since_last_purchase,avg_basket_size,payment_delay_days,returns_count,churn_probability,churn_flag
2024-05-30,CUST_1129,Delhi,7.8,11,3408.93,9,0,0.065,0
2024-05-30,CUST_1389,Bangalore,8.2,19,3357.85,0,2,0.173,0
2024-05-30,CUST_1478,Delhi,5.3,0,2330.17,0,0,0.072,0
2024-05-30,CUST_1140,Hyderabad,7.3,9,1031.33,9,0,0.015,0
2024-05-30,CUST_1002,Chennai,7.7,0,1130.15,0,0,0.057,0
2024-05-30,CUST_1063,Kolkata,8.0,21,3433.9,0,0,0.053,0
2024-05-30,CUST_1362,Ahmedabad,5.4,10,2264.56,0,1,0.059,0
2024-05-30,CUST_1156,Pune,9.0,17,3874.41,2,0,0.056,0
2024-05-30,CUST_1024,Mumbai,8.6,0,745.18,0,0,0.03,0
2024-05-30,CUST_1190,Pune,7.9,14,3028.21,3,0,0.045,0
2024-05-30,CUST_1331,Pune,5.4,18,1080.41,7,1,0.057,0
2024-05-30,CUST_1348,Chennai,7.1,0,1087.98,0,0,0.025,0
2024-05-30,CUST_1068,Kolkata,12.1,17,4858.21,10,0,0.022,0
2024-05-30,CUST_1459,Hyderabad,2.1,58,1407.46,4,1,0.348,0
2024-05-30,CUST_1173,Kolkata,10.2,6,4142.04,0,0,0.014,0
2024-05-30,CUST_1134,Delhi,6.8,21,2491.26,0,1,0.062,0
2024-05-30,CUST_1113,Mumbai,9.7,60,592.64,16,1,0.344,0
2024-05-30,CUST_1079,Bangalore,5.0,8,786.35,8,0,0.069,0
2024-05-30,CUST_1201,Ahmedabad,8.8,0,945.38,0,0,0.031,0
2024-05-30,CUST_1496,Delhi,4.8,7,3898.34,0,0,0.018,0
2024-05-30,CUST_1187,Bangalore,6.3,46,3255.68,2,1,0.257,0
2024-05-30,CUST_1434,Pune,7.4,5,3394.61,9,1,0.038,0
2024-05-30,CUST_1443,Kolkata,5.2,0,1192.11,5,0,0.011,0
2024-05-30,CUST_1026,Delhi,8.9,1,4519.86,0,0,0.046,0
2024-05-30,CUST_1450,Mumbai,7.3,14,2323.54,0,0,0.04,0
2024-05-30,CUST_1498,Hyderabad,6.6,14,3776.13,3,0,0.045,0
2024-05-30,CUST_1313,Chennai,4.4,0,3128.99,1,1,0.035,0
2024-05-30,CUST_1088,Mumbai,8.9,0,2188.5,0,0,0.02,0
2024-05-30,CUST_1220,Delhi,5.8,0,4199.89,0,0,0.044,0
2024-05-30,CUST_1105,Ahmedabad,6.6,3,1688.87,3,0,0.049,0
2024-05-30,CUST_1206,Ahmedabad,9.5,4,2504.86,1,0,0.032,0
2024-05-30,CUST_1302,Chennai,7.5,8,2930.48,3,0,0.038,0
2024-05-30,CUST_1030,Delhi,5.5,21,1341.42,1,0,0.074,0
2024-05-30,CUST_1429,Mumbai,3.7,10,4255.85,0,0,0.048,0
2024-05-30,CUST_1122,Kolkata,10.0,15,4760.4,0,0,0.032,0
2024-05-30,CUST_1194,Chennai,8.6,6,3683.98,5,1,0.064,0
2024-05-30,CUST_1280,Ahmedabad,8.3,3,2596.46,4,0,0.017,0
2024-05-30,CUST_1438,Ahmedabad,9.1,8,1337.18,0,0,0.03,0
2024-05-30,CUST_1467,Pune,11.3,5,3842.56,3,0,0.063,0
2024-05-30,CUST_1407,Mumbai,2.7,17,4284.88,8,1,0.076,0
2024-05-30,CUST_1233,Ahmedabad,9.0,4,962.64,1,0,0.02,0
2024-05-30,CUST_1497,Ahmedabad,7.7,2,4401.2,8,0,0.052,0
2024-05-30,CUST_1442,Chennai,8.1,2,1536.94,0,0,0.065,0
2024-05-30,CUST_1494,Kolkata,6.2,0,2881.95,7,0,0.039,0
2024-05-30,CUST_1451,Delhi,8.6,8,632.81,3,0,0.073,0
2024-05-30,CUST_1196,Pune,7.8,48,2505.22,7,2,0.292,1
2024-05-30,CUST_1120,Bangalore,7.8,4,2243.29,0,0,0.03,0
2024-05-30,CUST_1013,Hyderabad,7.0,7,2021.47,0,0,0.053,0
2024-05-30,CUST_1391,Delhi,4.9,7,2082.93,0,0,0.048,0
2024-05-30,CUST_1357,Hyderabad,7.2,1,4614.73,0,0,0.034,0
2024-05-30,CUST_1115,Hyderabad,9.9,3,1411.22,1,0,0.033,0
2024-05-30,CUST_1090,Chennai,7.6,4,1794.02,0,0,0.075,0
2024-05-30,CUST_1252,Kolkata,5.2,41,4024.75,6,3,0.284,0
2024-05-30,CUST_1060,Pune,7.0,9,3621.92,4,0,0.074,0
2024-05-30,CUST_1268,Chennai,12.8,2,4229.62,0,0,0.017,0
2024-05-30,CUST_1360,Delhi,6.5,2,2463.13,1,0,0.025,0
2024-05-30,CUST_1475,Delhi,6.9,4,1988.67,0,0,0.017,0
2024-05-30,CUST_1108,Bangalore,9.2,7,4625.66,0,1,0.059,0
2024-05-30,CUST_1278,Mumbai,7.8,10,550.36,5,0,0.044,0
2024-05-30,CUST_1370,Pune,7.1,21,2726.89,0,0,0.022,0
2024-05-30,CUST_1124,Kolkata,5.7,18,1032.62,10,0,0.044,0
2024-05-30,CUST_1076,Delhi,9.0,16,3013.33,0,0,0.059,0
2024-05-30,CUST_1435,Chennai,6.2,0,2440.39,0,0,0.019,0
2024-05-30,CUST_1177,Ahmedabad,7.2,0,3994.82,3,0,0.017,0
2024-05-30,CUST_1354,Bangalore,7.9,18,795.4,5,0,0.065,0
2024-05-30,CUST_1004,Delhi,4.2,12,1808.21,0,0,0.037,0
2024-05-30,CUST_1350,Delhi,6.1,15,4129.25,3,0,0.08,0
2024-05-30,CUST_1495,Bangalore,8.9,27,2242.05,3,0,0.251,0
2024-05-30,CUST_1332,Kolkata,9.5,0,828.07,7,0,0.013,0
2024-05-30,CUST_1021,Delhi,5.6,7,1231.62,6,0,0.051,0
2024-05-30,CUST_1281,Hyderabad,10.2,6,3477.19,0,0,0.012,0
2024-05-30,CUST_1210,Delhi,13.4,9,684.4,0,0,0.033,0
2024-05-30,CUST_1008,Delhi,7.2,13,3533.12,0,0,0.017,0
2024-05-30,CUST_1148,Ahmedabad,9.2,9,4848.37,6,0,0.026,0
2024-05-30,CUST_1146,Pune,9.5,23,4577.04,8,0,0.014,0
2024-05-30,CUST_1084,Pune,6.8,12,2624.54,0,0,0.022,0
2024-05-30,CUST_1318,Delhi,8.1,17,3020.0,11,0,0.042,0
2024-05-30,CUST_1236,Mumbai,6.4,0,3614.42,4,0,0.05,0
2024-05-30,CUST_1445,Pune,7.4,14,2714.2,2,0,0.048,0
2024-05-30,CUST_1471,Ahmedabad,6.5,0,3338.31,7,0,0.024,0
2024-05-30,CUST_1109,Pune,5.7,16,2447.1,3,0,0.076,0
2024-05-30,CUST_1130,Delhi,8.6,0,1981.06,3,0,0.012,0
2024-05-30,CUST_1216,Chennai,3.6,8,3371.02,0,0,0.011,0
2024-05-30,CUST_1051,Bangalore,9.0,2,2390.48,1,0,0.043,0
2024-05-30,CUST_1338,Bangalore,5.1,2,2138.94,13,0,0.074,0
2024-05-30,CUST_1037,Mumbai,8.7,4,631.53,5,1,0.046,0
2024-05-30,CUST_1255,Delhi,5.0,8,2602.9,3,0,0.039,0
2024-05-30,CUST_1415,Pune,2.8,2,3642.8,0,0,0.031,0
2024-05-30,CUST_1417,Mumbai,8.2,0,903.21,1,0,0.018,0
2024-05-30,CUST_1205,Mumbai,12.3,9,3092.78,3,1,0.05,0
2024-05-30,CUST_1104,Hyderabad,5.0,4,4443.19,1,0,0.017,0
2024-05-30,CUST_1367,Pune,10.7,32,1888.67,12,1,0.226,0
2024-05-30,CUST_1416,Pune,5.9,1,2256.76,0,0,0.055,0
2024-05-30,CUST_1179,Pune,10.2,0,1325.88,6,0,0.039,0
2024-05-30,CUST_1172,Kolkata,6.7,2,1970.11,6,0,0.02,0
2024-05-30,CUST_1333,Kolkata,5.6,0,4877.0,1,0,0.022,0
2024-05-30,CUST_1489,Hyderabad,7.0,42,872.92,14,1,0.258,0
2024-05-30,CUST_1103,Mumbai,7.9,3,4373.79,0,0,0.035,0
2024-05-30,CUST_1048,Ahmedabad,7.5,45,2508.73,0,0,0.338,0
2024-05-30,CUST_1181,Hyderabad,7.3,26,1459.1,0,0,0.071,0
2024-05-30,CUST_1162,Pune,7.9,0,1584.93,0,0,0.02,0
2024-05-30,CUST_1323,Mumbai,4.5,7,544.19,0,0,0.066,0
2024-05-30,CUST_1449,Pune,10.0,20,3801.02,8,0,0.038,0
2024-05-30,CUST_1097,Mumbai,8.6,11,898.37,10,0,0.044,0
2024-05-30,CUST_1428,Mumbai,5.3,8,1899.7,0,1,0.058,0
2024-05-30,CUST_1153,Hyderabad,5.8,10,3239.67,0,0,0.041,0
2024-05-30,CUST_1039,Chennai,4.5,27,3774.1,0,3,0.176,0
2024-05-30,CUST_1266,Hyderabad,8.4,0,4005.95,0,0,0.049,0
2024-05-30,CUST_1430,Bangalore,9.2,0,916.89,0,0,0.025,0
2024-05-30,CUST_1046,Mumbai,7.8,13,617.27,8,0,0.065,0
2024-05-30,CUST_1014,Bangalore,7.7,13,2749.55,0,1,0.052,0
2024-05-30,CUST_1246,Chennai,6.2,0,3012.79,3,0,0.071,0
2024-05-30,CUST_1335,Chennai,9.0,0,2313.3,8,0,0.027,0
2024-05-30,CUST_1329,Pune,8.2,16,1576.56,2,0,0.079,0
2024-05-30,CUST_1440,Bangalore,6.2,2,839.06,8,0,0.014,0
2024-05-30,CUST_1398,Ahmedabad,7.2,24,4174.87,3,0,0.04,0
2024-05-30,CUST_1091,Ahmedabad,6.9,10,2329.31,0,0,0.063,0
2024-05-30,CUST_1260,Chennai,4.8,5,657.86,1,0,0.053,0
2024-05-30,CUST_1031,Mumbai,5.7,0,751.95,0,0,0.011,0
2024-05-30,CUST_1373,Chennai,5.8,22,1639.71,2,0,0.07,0
2024-05-30,CUST_1330,Kolkata,6.9,0,4957.24,0,0,0.016,0
2024-05-30,CUST_1171,Bangalore,5.8,23,3620.23,0,0,0.053,0
2024-05-30,CUST_1025,Bangalore,6.9,0,644.7,2,0,0.042,0
2024-05-30,CUST_1143,Bangalore,7.3,18,3439.02,7,0,0.066,0
2024-05-30,CUST_1284,Chennai,4.7,30,1439.21,3,1,0.064,0
2024-05-30,CUST_1117,Pune,10.1,4,2086.97,1,0,0.072,0
2024-05-30,CUST_1231,Delhi,9.5,3,660.43,0,0,0.051,0
2024-05-30,CUST_1035,Hyderabad,6.7,19,2860.64,2,0,0.046,0
2024-05-30,CUST_1464,Hyderabad,6.5,7,3321.54,8,0,0.076,0
2024-05-30,CUST_1074,Bangalore,4.4,30,1257.36,8,1,0.193,0
2024-05-30,CUST_1303,Pune,2.6,6,2837.57,10,0,0.067,0
2024-05-30,CUST_1016,Ahmedabad,8.0,3,1697.07,0,0,0.032,0
2024-05-30,CUST_1192,Bangalore,8.9,13,1589.68,0,0,0.076,0
2024-05-30,CUST_1121,Mumbai,6.4,17,1843.94,0,0,0.075,0
2024-05-30,CUST_1470,Kolkata,8.5,5,776.87,0,0,0.022,0
2024-05-30,CUST_1136,Hyderabad,6.9,0,731.52,0,1,0.043,0
2024-05-30,CUST_1328,Delhi,7.2,72,2831.63,14,1,0.344,0
2024-05-30,CUST_1235,Ahmedabad,6.0,0,1658.84,1,0,0.016,0
2024-05-30,CUST_1289,Bangalore,8.6,0,1190.9,3,0,0.015,0
2024-05-30,CUST_1034,Kolkata,10.3,0,4042.86,1,0,0.021,0
2024-05-30,CUST_1484,Mumbai,5.4,6,520.02,0,0,0.02,0
2024-05-30,CUST_1409,Pune,9.6,2,2189.49,1,0,0.018,0
2024-05-30,CUST_1296,Mumbai,10.4,4,1837.51,3,0,0.017,0
2024-05-30,CUST_1460,Ahmedabad,8.0,5,858.15,0,1,0.065,0
2024-05-30,CUST_1073,Pune,5.5,19,2059.3,0,0,0.229,0
2024-05-30,CUST_1493,Bangalore,7.2,0,3283.08,2,0,0.034,0
2024-05-30,CUST_1247,Hyderabad,5.5,20,825.48,13,2,0.184,0
2024-05-30,CUST_1254,Hyderabad,8.9,0,1066.27,2,0,0.063,0
2024-05-30,CUST_1382,Chennai,6.2,6,2210.01,0,0,0.022,0
2024-05-30,CUST_1044,Delhi,6.3,0,3436.37,2,0,0.068,0
2024-05-30,CUST_1111,Pune,4.0,0,4478.8,0,1,0.039,0
2024-05-30,CUST_1368,Bangalore,5.0,17,4004.77,0,0,0.039,0
2024-05-30,CUST_1359,Mumbai,6.5,10,3312.7,9,0,0.037,0
2024-05-30,CUST_1147,Ahmedabad,10.8,24,4534.48,5,0,0.06,0
2024-05-30,CUST_1401,Delhi,5.3,0,1241.19,1,0,0.057,0
2024-05-30,CUST_1154,Pune,6.5,5,1644.26,0,0,0.026,0
2024-05-30,CUST_1082,Bangalore,5.6,13,1406.89,0,1,0.184,0
2024-05-30,CUST_1456,Chennai,7.4,9,3738.53,4,0,0.065,0
2024-05-30,CUST_1128,Bangalore,7.5,31,2424.81,0,0,0.303,0
2024-05-30,CUST_1166,Kolkata,7.8,20,2955.92,0,1,0.072,0
2024-05-30,CUST_1436,Ahmedabad,4.9,5,2260.28,0,0,0.05,0
2024-05-30,CUST_1208,Chennai,7.6,8,1106.79,0,0,0.042,0
2024-05-30,CUST_1083,Delhi,6.2,0,4309.18,4,0,0.057,0
2024-05-30,CUST_1212,Mumbai,7.2,0,1141.65,6,0,0.036,0
2024-05-30,CUST_1314,Kolkata,6.5,10,4354.0,7,0,0.072,0
2024-05-30,CUST_1466,Chennai,4.3,7,4802.42,0,0,0.025,0
2024-05-30,CUST_1240,Hyderabad,9.8,5,1287.28,3,0,0.066,0
2024-05-30,CUST_1375,Pune,10.3,0,3059.89,4,0,0.014,0
2024-05-30,CUST_1145,Hyderabad,8.3,30,3657.61,0,1,0.079,0
2024-05-30,CUST_1005,Delhi,7.6,2,1362.57,2,0,0.078,0
2024-05-30,CUST_1480,Chennai,3.7,30,1300.76,2,0,0.296,0
2024-05-30,CUST_1473,Hyderabad,8.0,5,2510.59,0,1,0.151,0
2024-05-30,CUST_1400,Ahmedabad,6.8,5,1403.48,6,0,0.072,0
2024-05-30,CUST_1022,Bangalore,9.7,0,2580.47,4,0,0.079,0
2024-05-30,CUST_1363,Ahmedabad,3.9,2,4614.04,0,0,0.05,0
2024-05-30,CUST_1307,Delhi,8.9,10,3816.83,1,0,0.039,0
2024-06-29,CUST_1402,Hyderabad,7.1,56,4218.91,1,0,0.232,0
2024-06-29,CUST_1092,Delhi,6.5,41,2476.56,11,0,0.238,0
2024-06-29,CUST_1202,Pune,8.8,5,2472.62,4,0,0.044,0
2024-06-29,CUST_1009,Chennai,8.1,16,1577.24,3,0,0.067,0
2024-06-29,CUST_1152,Kolkata,4.3,0,746.97,0,0,0.021,0
2024-06-29,CUST_1332,Delhi,7.9,16,1248.38,0,0,0.013,0
2024-06-29,CUST_1271,Mumbai,5.5,4,2652.75,0,0,0.035,0
2024-06-29,CUST_1175,Pune,4.8,0,3102.95,1,1,0.035,0
2024-06-29,CUST_1387,Pune,7.3,68,504.27,4,0,0.336,0
2024-06-29,CUST_1291,Bangalore,4.1,14,3357.91,0,0,0.074,0
2024-06-29,CUST_1360,Pune,7.0,28,796.78,0,0,0.025,0
2024-06-29,CUST_1053,Mumbai,8.0,18,4897.62,0,0,0.029,0
2024-06-29,CUST_1351,Chennai,7.5,50,3971.89,9,0,0.273,0
2024-06-29,CUST_1410,Mumbai,5.6,8,965.61,0,1,0.076,0
2024-06-29,CUST_1427,Hyderabad,5.0,17,1947.13,0,0,0.041,0
2024-06-29,CUST_1113,Hyderabad,7.8,34,1415.96,19,0,0.344,0
2024-06-29,CUST_1048,Hyderabad,8.1,56,969.35,9,1,0.338,0
2024-06-29,CUST_1127,Pune,5.2,12,1770.95,7,0,0.035,0
2024-06-29,CUST_1023,Bangalore,6.8,5,1743.13,5,0,0.01,0
2024-06-29,CUST_1108,Chennai,7.5,13,3472.75,0,0,0.059,0
2024-06-29,CUST_1264,Bangalore,4.6,1,3903.73,0,0,0.022,0
2024-06-29,CUST_1458,Ahmedabad,11.9,17,1653.03,0,0,0.039,0
2024-06-29,CUST_1278,Pune,13.0,5,1636.07,2,0,0.044,0
2024-06-29,CUST_1440,Ahmedabad,7.1,1,1908.91,0,0,0.014,0
2024-06-29,CUST_1456,Mumbai,8.4,11,1342.77,0,0,0.065,0
2024-06-29,CUST_1306,Kolkata,5.4,0,980.81,12,0,0.051,0
2024-06-29,CUST_1307,Hyderabad,5.8,0,2561.8,3,0,0.039,0
2024-06-29,CUST_1209,Hyderabad,5.6,8,3600.95,0,0,0.05,0
2024-06-29,CUST_1168,Pune,8.9,27,4440.5,0,0,0.016,0
2024-06-29,CUST_1177,Delhi,8.6,0,1263.35,0,0,0.017,0
2024-06-29,CUST_1473,Delhi,3.9,29,4332.3,1,1,0.151,0
2024-06-29,CUST_1301,Delhi,6.8,5,904.21,14,0,0.059,0
2024-06-29,CUST_1231,Hyderabad,3.3,1,3852.91,0,0,0.051,0
2024-06-29,CUST_1211,Chennai,7.8,7,2825.17,5,1,0.08,0
2024-06-29,CUST_1385,Ahmedabad,7.4,15,2075.97,0,1,0.075,0
2024-06-29,CUST_1227,Kolkata,8.5,26,4249.52,3,0,0.017,0
2024-06-29,CUST_1454,Bangalore,8.0,12,1654.05,0,0,0.032,0
2024-06-29,CUST_1474,Kolkata,7.6,39,753.55,6,0,0.075,0
2024-06-29,CUST_1063,Delhi,10.1,1,4474.09,9,2,0.053,0
2024-06-29,CUST_1020,Bangalore,6.6,8,1104.48,1,0,0.044,0
2024-06-29,CUST_1196,Hyderabad,7.6,54,2331.65,8,0,0.292,1
2024-06-29,CUST_1090,Bangalore,9.3,4,4651.82,4,0,0.075,0
2024-06-29,CUST_1411,Delhi,9.7,17,3113.94,6,0,0.065,0
2024-06-29,CUST_1015,Hyderabad,10.8,8,3905.63,0,0,0.055,0
2024-06-29,CUST_1125,Mumbai,5.0,0,3248.65,0,0,0.03,0
2024-06-29,CUST_1442,Ahmedabad,6.8,0,1561.86,6,0,0.065,0
2024-06-29,CUST_1212,Pune,6.0,12,1842.47,8,0,0.036,0
2024-06-29,CUST_1146,Pune,9.7,2,1272.89,2,0,0.014,0
2024-06-29,CUST_1204,Ahmedabad,2.8,4,3767.07,0,0,0.063,0
2024-06-29,CUST_1429,Kolkata,10.1,12,576.01,1,0,0.048,0
2024-06-29,CUST_1016,Hyderabad,8.9,0,1661.38,4,0,0.032,0
2024-06-29,CUST_1018,Bangalore,8.4,17,3733.25,4,0,0.022,0
2024-06-29,CUST_1406,Ahmedabad,5.1,6,528.5,5,0,0.072,0
2024-06-29,CUST_1450,Pune,10.0,6,1683.7,0,0,0.04,0
2024-06-29,CUST_1396,Chennai,5.2,5,4632.28,0,0,0.013,0
2024-06-29,CUST_1294,Pune,8.0,6,3985.19,7,0,0.049,0
2024-06-29,CUST_1367,Kolkata,8.4,41,1875.01,0,0,0.226,0
2024-06-29,CUST_1279,Ahmedabad,8.2,21,1619.16,3,0,0.066,0
2024-06-29,CUST_1237,Delhi,7.3,0,1908.01,0,1,0.032,0
2024-06-29,CUST_1244,Bangalore,4.0,26,4175.32,0,0,0.049,0
2024-06-29,CUST_1235,Mumbai,6.2,7,1327.66,0,0,0.016,0
2024-06-29,CUST_1121,Bangalore,8.0,0,2471.96,6,0,0.075,0
2024-06-29,CUST_1487,Pune,9.4,16,1641.88,0,0,0.053,0
2024-06-29,CUST_1182,Hyderabad,5.6,16,1580.53,0,0,0.047,0
2024-06-29,CUST_1208,Chennai,10.0,0,1483.52,0,0,0.042,0
2024-06-29,CUST_1445,Mumbai,7.6,3,1181.4,0,0,0.048,0
2024-06-29,CUST_1138,Kolkata,7.0,26,496.22,0,0,0.025,0
2024-06-29,CUST_1132,Hyderabad,8.8,3,783.51,0,1,0.079,0
2024-06-29,CUST_1286,Hyderabad,11.3,7,2557.83,2,0,0.027,0
2024-06-29,CUST_1135,Pune,7.4,1,4511.49,1,0,0.014,0
2024-06-29,CUST_1329,Ahmedabad,6.6,0,938.16,0,0,0.079,0
2024-06-29,CUST_1284,Kolkata,8.8,8,963.56,6,0,0.064,0
2024-06-29,CUST_1229,Delhi,8.6,7,3854.99,0,0,0.015,0
2024-06-29,CUST_1354,Pune,6.5,7,845.02,0,1,0.065,0
2024-06-29,CUST_1323,Delhi,4.8,0,1925.56,3,0,0.066,0
2024-06-29,CUST_1477,Delhi,8.2,0,4430.7,0,0,0.036,0
2024-06-29,CUST_1314,Pune,6.1,6,4478.3,12,1,0.072,0
2024-06-29,CUST_1297,Kolkata,8.1,0,3182.36,8,1,0.03,0
2024-06-29,CUST_1312,Bangalore,7.4,0,1146.57,0,0,0.017,0
2024-06-29,CUST_1189,Ahmedabad,10.2,3,2491.39,2,0,0.063,0
2024-06-29,CUST_1256,Delhi,8.0,0,4073.8,4,0,0.05,0
2024-06-29,CUST_1342,Chennai,5.8,1,4443.0,7,0,0.046,0
2024-06-29,CUST_1266,Hyderabad,11.4,4,1164.46,3,0,0.049,0
2024-06-29,CUST_1213,Delhi,10.2,0,4137.47,0,0,0.069,0
2024-06-29,CUST_1028,Ahmedabad,9.0,19,796.67,0,0,0.033,0
2024-06-29,CUST_1120,Bangalore,6.2,14,849.73,4,0,0.03,0
2024-06-29,CUST_1293,Delhi,10.8,0,3277.11,0,0,0.041,0
2024-06-29,CUST_1489,Hyderabad,6.6,42,2393.63,7,2,0.258,0
2024-06-29,CUST_1322,Pune,3.3,28,4173.22,6,0,0.207,0
2024-06-29,CUST_1464,Mumbai,9.3,9,1444.66,0,0,0.076,0
2024-06-29,CUST_1316,Chennai,10.2,5,1320.19,6,0,0.078,0
2024-06-29,CUST_1481,Ahmedabad,7.4,0,494.94,6,0,0.044,0
2024-06-29,CUST_1223,Delhi,4.7,12,4818.43,5,0,0.038,0
2024-06-29,CUST_1366,Ahmedabad,9.8,16,3175.29,8,0,0.059,0
2024-06-29,CUST_1395,Pune,4.4,0,1671.25,0,0,0.016,0
2024-06-29,CUST_1137,Delhi,11.8,6,3750.74,0,0,0.018,0
2024-06-29,CUST_1347,Delhi,5.5,9,984.12,4,0,0.021,0
2024-06-29,CUST_1420,Hyderabad,8.1,24,2212.74,2,0,0.034,0
2024-06-29,CUST_1334,Ahmedabad,6.2,8,4494.6,0,1,0.075,0
2024-06-29,CUST_1371,Mumbai,10.3,0,4393.6,3,0,0.017,0
2024-06-29,CUST_1133,Kolkata,11.5,9,647.68,1,0,0.011,0
2024-06-29,CUST_1207,Ahmedabad,6.5,0,3179.26,0,0,0.033,0
2024-06-29,CUST_1203,Ahmedabad,7.6,11,2834.68,3,0,0.039,0
2024-06-29,CUST_1005,Pune,7.2,22,3378.95,3,0,0.078,0
2024-06-29,CUST_1295,Chennai,7.8,0,2729.0,5,0,0.022,0
2024-06-29,CUST_1221,Mumbai,8.3,11,1460.66,4,0,0.016,0
2024-06-29,CUST_1130,Ahmedabad,10.2,0,3376.03,0,0,0.012,0
2024-06-29,CUST_1270,Mumbai,6.1,0,4437.62,0,0,0.062,0
2024-06-29,CUST_1129,Hyderabad,6.6,0,4334.49,2,0,0.065,0
2024-06-29,CUST_1476,Mumbai,9.9,0,2266.29,1,1,0.069,1
2024-06-29,CUST_1142,Hyderabad,6.7,14,1715.77,1,0,0.079,0
2024-06-29,CUST_1386,Bangalore,8.8,7,2488.98,0,0,0.027,0
2024-06-29,CUST_1161,Bangalore,9.8,0,539.83,2,0,0.011,0
2024-06-29,CUST_1061,Ahmedabad,6.9,1,3579.72,0,0,0.038,0
2024-06-29,CUST_1191,Ahmedabad,8.2,0,3927.1,5,0,0.058,0
2024-06-29,CUST_1472,Mumbai,9.3,0,3832.44,0,0,0.051,0
2024-06-29,CUST_1453,Pune,5.8,7,4341.39,2,0,0.033,0
2024-06-29,CUST_1372,Hyderabad,7.6,6,1298.13,0,0,0.024,0
2024-06-29,CUST_1029,Hyderabad,8.9,27,1638.78,7,0,0.156,0
2024-06-29,CUST_1447,Delhi,7.1,2,3556.18,0,0,0.06,0
2024-06-29,CUST_1363,Pune,8.1,18,2985.85,4,0,0.05,0
2024-06-29,CUST_1381,Hyderabad,7.7,3,2520.55,0,0,0.045,0
2024-06-29,CUST_1302,Chennai,3.3,0,2873.37,1,0,0.038,0
2024-06-29,CUST_1252,Kolkata,11.2,28,909.54,10,1,0.284,0
2024-06-29,CUST_1358,Chennai,2.6,39,4306.47,7,1,0.242,0
2024-06-29,CUST_1361,Mumbai,9.4,0,2118.29,7,0,0.028,0
2024-06-29,CUST_1255,Hyderabad,10.5,0,2394.77,0,0,0.039,0
2024-06-29,CUST_1491,Hyderabad,9.3,8,3249.33,0,0,0.023,0
2024-06-29,CUST_1457,Delhi,5.3,5,3820.65,0,0,0.051,0
2024-06-29,CUST_1099,Mumbai,2.3,29,4704.48,2,1,0.059,0
2024-06-29,CUST_1439,Bangalore,2.8,53,3786.41,16,2,0.289,0
2024-06-29,CUST_1446,Chennai,6.3,12,2333.51,3,0,0.023,0
2024-06-29,CUST_1126,Hyderabad,12.5,8,2457.61,0,0,0.069,0
2024-06-29,CUST_1273,Ahmedabad,8.4,8,3092.59,4,0,0.044,0
2024-06-29,CUST_1299,Bangalore,8.5,5,4805.48,0,0,0.069,0
2024-06-29,CUST_1370,Delhi,7.7,5,2646.95,4,0,0.022,0
2024-06-29,CUST_1181,Kolkata,8.7,3,1427.92,3,0,0.071,0
2024-06-29,CUST_1349,Bangalore,10.1,2,931.2,7,1,0.053,0
2024-06-29,CUST_1378,Kolkata,9.5,30,3357.15,6,0,0.177,0
2024-06-29,CUST_1357,Bangalore,3.8,12,4150.43,0,0,0.034,0
2024-06-29,CUST_1426,Hyderabad,6.6,5,548.32,4,0,0.025,0
2024-06-29,CUST_1164,Pune,7.3,0,1630.58,3,0,0.019,0
2024-06-29,CUST_1233,Kolkata,5.2,14,1041.37,0,0,0.02,0
2024-06-29,CUST_1282,Mumbai,6.4,0,1253.44,5,0,0.012,0
2024-06-29,CUST_1192,Pune,6.0,17,4008.88,0,0,0.076,0
2024-06-29,CUST_1336,Mumbai,4.9,17,3930.47,6,1,0.204,0
2024-06-29,CUST_1134,Bangalore,8.5,21,1605.31,0,1,0.062,0
2024-06-29,CUST_1275,Ahmedabad,7.7,0,4120.5,6,0,0.056,0
2024-06-29,CUST_1461,Pune,6.1,14,1379.76,8,0,0.062,0
2024-06-29,CUST_1012,Kolkata,4.0,29,2701.87,11,0,0.229,0
2024-06-29,CUST_1246,Hyderabad,5.5,12,2117.15,12,0,0.071,0
2024-06-29,CUST_1106,Hyderabad,9.0,41,1340.25,13,0,0.28,0
2024-06-29,CUST_1254,Chennai,4.8,5,994.42,0,0,0.063,0
2024-06-29,CUST_1341,Mumbai,7.4,18,675.7,1,0,0.018,0
2024-06-29,CUST_1277,Hyderabad,6.2,18,2888.08,0,0,0.05,0
2024-06-29,CUST_1384,Ahmedabad,7.4,7,2177.61,4,0,0.01,0
2024-06-29,CUST_1119,Delhi,6.4,29,3227.86,1,0,0.188,0
2024-06-29,CUST_1356,Bangalore,10.8,12,3084.94,0,0,0.079,0
2024-06-29,CUST_1195,Pune,7.4,10,974.18,1,0,0.074,0
2024-06-29,CUST_1468,Hyderabad,7.6,33,2504.62,0,2,0.078,0
2024-06-29,CUST_1035,Ahmedabad,9.8,14,3987.36,11,0,0.046,0
2024-06-29,CUST_1496,Ahmedabad,8.6,0,3589.83,5,0,0.018,0
2024-06-29,CUST_1448,Delhi,4.6,36,3796.21,13,1,0.306,0
2024-06-29,CUST_1492,Mumbai,4.6,20,4829.93,6,0,0.067,0
2024-06-29,CUST_1232,Delhi,8.8,0,1948.72,0,0,0.031,0
2024-06-29,CUST_1310,Hyderabad,10.8,2,3954.85,8,0,0.04,0
