date,region,category,channel,revenue,units_sold,orders,avg_order_value,cost,margin,margin_pct,anomaly_flag
2024-09-11,Delhi,FMCG-Home Care,Export,506863.43,4281,99,5119.83,315757.24,191106.19,0.4,0
2024-09-11,Delhi,FMCG-Health,General Trade,263431.56,2114,81,3252.24,197331.52,66100.04,0.256,0
2024-09-11,Bangalore,FMCG-Food,E-Commerce,211825.36,2931,133,1592.67,131555.44,80269.92,0.385,0
2024-09-11,Bangalore,FMCG-Beverage,E-Commerce,403179.37,7160,340,1185.82,277088.36,126091.01,0.317,0
2024-09-11,Bangalore,FMCG-Personal Care,Modern Trade,277177.09,1646,65,4264.26,152850.14,124326.95,0.4,0
2024-09-11,Bangalore,FMCG-Home Care,Export,240789.73,2162,58,4151.55,162724.71,78065.02,0.306,0
2024-09-11,Bangalore,FMCG-Health,E-Commerce,205625.43,1188,45,4569.45,123591.54,82033.89,0.4,0
2024-09-11,Chennai,FMCG-Food,Modern Trade,308912.48,2170,135,2288.24,210336.48,98576.0,0.328,0
2024-09-11,Chennai,FMCG-Beverage,Institutional,429601.94,3577,79,5438.0,308431.06,121170.88,0.314,0
2024-09-11,Chennai,FMCG-Personal Care,E-Commerce,307641.36,1725,78,3944.12,192636.02,115005.34,0.339,0
2024-09-11,Chennai,FMCG-Home Care,General Trade,385376.43,3598,124,3107.87,226692.62,158683.81,0.4,0
2024-09-11,Chennai,FMCG-Health,General Trade,336413.06,1943,161,2089.52,237577.65,98835.41,0.278,0
2024-09-11,Kolkata,FMCG-Food,Modern Trade,218169.9,2960,98,2226.22,162900.56,55269.33,0.234,0
2024-09-11,Kolkata,FMCG-Beverage,Modern Trade,342555.46,2009,125,2740.44,209839.85,132715.61,0.381,0
2024-09-11,Kolkata,FMCG-Personal Care,E-Commerce,273265.69,2275,81,3373.65,193995.27,79270.43,0.287,0
2024-09-11,Kolkata,FMCG-Home Care,General Trade,351331.27,2162,67,5243.75,224921.92,126409.34,0.391,0
2024-09-11,Kolkata,FMCG-Health,General Trade,176630.99,1170,117,1509.67,106592.89,70038.09,0.4,0
2024-09-11,Hyderabad,FMCG-Food,Institutional,311589.23,2428,134,2325.29,186098.5,125490.73,0.4,0
2024-09-11,Hyderabad,FMCG-Beverage,Modern Trade,258423.5,3010,301,858.55,168882.91,89540.59,0.348,0
2024-09-11,Hyderabad,FMCG-Personal Care,Export,337929.56,7427,353,957.31,218926.32,119003.24,0.353,0
2024-09-11,Hyderabad,FMCG-Home Care,Institutional,253911.05,2071,45,5642.47,171663.33,82247.72,0.291,0
2024-09-11,Hyderabad,FMCG-Health,E-Commerce,321106.21,3439,101,3179.27,206654.4,114451.81,0.361,0
2024-09-11,Pune,FMCG-Food,Modern Trade,358615.68,2676,70,5123.08,222696.75,135918.94,0.338,0
2024-09-11,Pune,FMCG-Beverage,E-Commerce,187671.12,2905,64,2932.36,136586.0,51085.12,0.288,0
2024-09-11,Pune,FMCG-Personal Care,General Trade,239106.71,1655,71,3367.7,165944.98,73161.73,0.297,0
2024-09-11,Pune,FMCG-Home Care,E-Commerce,210307.81,1279,98,2146.0,125884.83,84422.98,0.391,0
2024-09-11,Pune,FMCG-Health,Modern Trade,675717.35,10825,492,1373.41,216472.33,154755.79,0.4,1
2024-09-11,Ahmedabad,FMCG-Food,E-Commerce,301502.21,4438,116,2599.16,218337.1,83165.1,0.244,0
2024-09-11,Ahmedabad,FMCG-Beverage,Modern Trade,192424.21,1962,85,2263.81,106597.28,85826.94,0.4,0
2024-09-11,Ahmedabad,FMCG-Personal Care,E-Commerce,271916.36,1752,103,2639.96,173063.47,98852.89,0.388,0
2024-09-11,Ahmedabad,FMCG-Home Care,General Trade,268574.6,3436,107,2510.04,173491.75,95082.85,0.367,0
2024-09-11,Ahmedabad,FMCG-Health,Export,440281.66,5725,477,923.02,296385.0,143896.66,0.341,0
2024-09-12,Mumbai,FMCG-Food,General Trade,519173.13,3973,132,3933.13,336439.99,182733.14,0.356,0
2024-09-12,Mumbai,FMCG-Beverage,Export,437564.93,2477,95,4605.95,262029.77,175535.17,0.391,0
2024-09-12,Mumbai,FMCG-Personal Care,Institutional,371396.77,2280,95,3909.44,221465.18,149931.59,0.381,0
2024-09-12,Mumbai,FMCG-Home Care,E-Commerce,341037.99,3930,280,1217.99,214374.53,126663.46,0.351,0
2024-09-12,Mumbai,FMCG-Health,Export,275604.42,2282,114,2417.58,164513.47,111090.95,0.4,0
2024-09-12,Delhi,FMCG-Food,E-Commerce,361452.25,6131,130,2780.4,250148.08,111304.16,0.302,0
2024-09-12,Delhi,FMCG-Beverage,Export,446493.93,2938,58,7698.17,312803.49,133690.44,0.273,0
2024-09-12,Delhi,FMCG-Personal Care,General Trade,420988.92,5618,561,750.43,303762.31,117226.61,0.285,0
2024-09-12,Delhi,FMCG-Home Care,Modern Trade,440195.82,8482,302,1457.6,310594.8,129601.02,0.306,0
2024-09-12,Delhi,FMCG-Health,E-Commerce,305004.13,2167,65,4692.37,224685.6,80318.53,0.263,0
2024-09-12,Bangalore,FMCG-Food,Modern Trade,333763.4,6775,376,887.67,210624.51,123138.9,0.377,0
2024-09-12,Bangalore,FMCG-Beverage,Export,363302.08,2539,56,6487.54,200900.51,162401.57,0.4,0
2024-09-12,Bangalore,FMCG-Personal Care,Modern Trade,385847.6,4106,157,2457.63,233782.12,152065.48,0.4,0
2024-09-12,Bangalore,FMCG-Home Care,Export,260632.0,5100,137,1902.42,185086.04,75545.96,0.287,0
2024-09-12,Bangalore,FMCG-Health,General Trade,220434.97,1251,65,3391.31,136339.26,84095.71,0.377,0
2024-09-12,Chennai,FMCG-Food,Modern Trade,252972.1,2809,78,3243.23,153662.62,99309.48,0.398,0
2024-09-12,Chennai,FMCG-Beverage,E-Commerce,267533.92,1616,52,5144.88,173417.78,94116.13,0.314,0
2024-09-12,Chennai,FMCG-Personal Care,Institutional,430035.35,3116,111,3874.19,320455.71,109579.65,0.255,0
2024-09-12,Chennai,FMCG-Home Care,E-Commerce,422791.08,3432,132,3202.96,290214.31,132576.77,0.288,0
2024-09-12,Chennai,FMCG-Health,E-Commerce,304660.54,2999,71,4290.99,194969.35,109691.18,0.34,0
2024-09-12,Kolkata,FMCG-Food,Modern Trade,422202.71,3037,104,4059.64,274300.8,147901.91,0.386,0
2024-09-12,Kolkata,FMCG-Beverage,Modern Trade,360229.48,2753,70,5146.14,202696.02,157533.45,0.4,0
2024-09-12,Kolkata,FMCG-Personal Care,Export,175014.3,3609,128,1367.3,130401.51,44612.79,0.258,0
2024-09-12,Kolkata,FMCG-Home Care,Institutional,180091.87,1932,46,3915.04,126565.64,53526.23,0.257,0
2024-09-12,Kolkata,FMCG-Health,Export,345009.7,6465,146,2363.08,245399.7,99610.0,0.295,0
2024-09-12,Hyderabad,FMCG-Food,Institutional,452499.1,3458,119,3802.51,336552.64,115946.46,0.261,0
2024-09-12,Hyderabad,FMCG-Beverage,General Trade,370417.8,5342,254,1458.34,265268.9,105148.91,0.271,0
2024-09-12,Hyderabad,FMCG-Personal Care,General Trade,363975.94,6486,144,2527.61,272346.32,91629.62,0.282,0
2024-09-12,Hyderabad,FMCG-Home Care,Modern Trade,381707.14,2952,155,2462.63,219087.2,162619.94,0.4,0
2024-09-12,Hyderabad,FMCG-Health,Institutional,308339.63,2018,42,7341.42,196139.84,112199.79,0.347,0
2024-09-12,Pune,FMCG-Food,Institutional,300716.19,2426,53,5673.89,191254.46,109461.73,0.321,0
2024-09-12,Pune,FMCG-Beverage,Institutional,242010.27,2624,55,4400.19,160066.62,81943.65,0.351,0
2024-09-12,Pune,FMCG-Personal Care,General Trade,344328.52,2674,66,5217.1,250835.79,93492.73,0.252,0
2024-09-12,Pune,FMCG-Home Care,General Trade,249316.68,5255,142,1755.75,162988.16,86328.52,0.343,0
2024-09-12,Pune,FMCG-Health,Institutional,241891.01,2302,63,3839.54,163495.91,78395.1,0.321,0
2024-09-12,Ahmedabad,FMCG-Food,E-Commerce,369411.53,4820,344,1073.87,215299.74,154111.79,0.4,0
2024-09-12,Ahmedabad,FMCG-Beverage,General Trade,358354.54,3251,92,3895.16,249560.26,108794.28,0.282,0
2024-09-12,Ahmedabad,FMCG-Personal Care,Institutional,192149.18,1632,148,1298.31,143160.61,48988.57,0.256,0
2024-09-12,Ahmedabad,FMCG-Home Care,E-Commerce,253322.71,1974,94,2694.92,189737.64,63585.07,0.263,0
2024-09-12,Ahmedabad,FMCG-Health,General Trade,160400.88,1273,79,2030.39,96110.06,64290.83,0.378,0
2024-09-13,Mumbai,FMCG-Food,E-Commerce,326254.29,4008,267,1221.93,232864.68,93389.61,0.27,0
2024-09-13,Mumbai,FMCG-Beverage,E-Commerce,440563.8,4833,284,1551.28,272502.38,168061.42,0.4,0
2024-09-13,Mumbai,FMCG-Personal Care,Export,381055.75,7238,212,1797.43,226178.71,154877.05,0.4,0
2024-09-13,Mumbai,FMCG-Home Care,Modern Trade,580081.73,10925,420,1381.15,387267.34,192814.39,0.318,0
2024-09-13,Mumbai,FMCG-Health,Export,401045.31,2998,166,2415.94,244909.97,156135.35,0.393,0
2024-09-13,Delhi,FMCG-Food,Institutional,344389.88,2189,121,2846.2,229354.01,115035.87,0.35,0
2024-09-13,Delhi,FMCG-Beverage,Institutional,228182.39,4146,86,2653.28,125994.03,102188.36,0.4,0
2024-09-13,Delhi,FMCG-Personal Care,General Trade,439180.68,3938,328,1338.97,254092.61,185088.07,0.4,0
2024-09-13,Delhi,FMCG-Home Care,Institutional,576262.38,10595,271,2126.43,332121.85,244140.52,0.4,0
2024-09-13,Delhi,FMCG-Health,Institutional,467803.74,3206,200,2339.02,324116.8,143686.94,0.284,0
2024-09-13,Bangalore,FMCG-Food,Modern Trade,234304.94,2388,48,4881.35,145978.35,88326.59,0.391,0
2024-09-13,Bangalore,FMCG-Beverage,Export,286983.57,1811,39,7358.55,201045.96,85937.61,0.3,0
2024-09-13,Bangalore,FMCG-Personal Care,General Trade,297220.88,1785,66,4503.35,164432.6,132788.28,0.4,0
2024-09-13,Bangalore,FMCG-Home Care,Institutional,608639.13,4789,97,6274.63,377520.9,231118.23,0.4,0
2024-09-13,Bangalore,FMCG-Health,Modern Trade,269972.67,2948,84,3213.96,201636.33,68336.34,0.22,0
2024-09-13,Chennai,FMCG-Food,E-Commerce,362286.96,4428,130,2786.82,216702.32,145584.65,0.396,0
2024-09-13,Chennai,FMCG-Beverage,General Trade,456199.47,9980,277,1646.93,276858.03,179341.44,0.399,0
2024-09-13,Chennai,FMCG-Personal Care,E-Commerce,357705.31,2668,65,5503.16,213034.11,144671.2,0.4,0
2024-09-13,Chennai,FMCG-Home Care,Modern Trade,454342.47,2604,65,6989.88,300655.86,153686.61,0.335,0
2024-09-13,Chennai,FMCG-Health,E-Commerce,434519.73,4325,135,3218.66,245390.01,189129.72,0.4,0
2024-09-13,Kolkata,FMCG-Food,Modern Trade,255888.39,1843,44,5815.65,146738.52,109149.86,0.4,0
2024-09-13,Kolkata,FMCG-Beverage,Export,366493.8,2237,97,3778.29,259505.92,106987.88,0.27,0
2024-09-13,Kolkata,FMCG-Personal Care,Modern Trade,487285.63,4471,298,1635.19,323242.19,164043.44,0.31,0
2024-09-13,Kolkata,FMCG-Home Care,Modern Trade,340090.4,2672,76,4474.87,236798.01,103292.39,0.338,0
2024-09-13,Kolkata,FMCG-Health,Institutional,229238.07,2319,178,1287.85,311515.85,193388.96,0.35,1
2024-09-13,Hyderabad,FMCG-Food,Institutional,298947.9,2138,71,4210.53,215059.08,83888.82,0.273,0
2024-09-13,Hyderabad,FMCG-Beverage,General Trade,318584.64,6827,145,2197.14,228966.21,89618.43,0.287,0
2024-09-13,Hyderabad,FMCG-Personal Care,E-Commerce,317920.17,4295,104,3056.92,177628.58,140291.58,0.4,0
2024-09-13,Hyderabad,FMCG-Home Care,E-Commerce,231145.84,2204,84,2751.74,152902.73,78243.11,0.327,0
2024-09-13,Hyderabad,FMCG-Health,E-Commerce,361572.03,3046,169,2139.48,204267.26,157304.77,0.4,0
2024-09-13,Pune,FMCG-Food,General Trade,368875.56,4038,115,3207.61,216234.39,152641.17,0.4,0
2024-09-13,Pune,FMCG-Beverage,Institutional,343333.7,3548,221,1553.55,205679.26,137654.44,0.4,0
2024-09-13,Pune,FMCG-Personal Care,Modern Trade,363052.88,2458,55,6600.96,243291.36,119761.52,0.335,0
2024-09-13,Pune,FMCG-Home Care,Modern Trade,1149792.81,8819,275,4181.06,258008.12,209344.7,0.4,1
2024-09-13,Pune,FMCG-Health,Institutional,330688.7,2888,68,4863.07,208524.76,122163.94,0.351,0
2024-09-13,Ahmedabad,FMCG-Food,Export,225125.73,1491,62,3631.06,153538.1,71587.63,0.323,0
2024-09-13,Ahmedabad,FMCG-Beverage,E-Commerce,242553.86,1882,110,2205.04,138583.15,103970.71,0.4,0
2024-09-13,Ahmedabad,FMCG-Personal Care,Export,348125.42,2903,263,1323.67,228065.9,120059.52,0.344,0
2024-09-13,Ahmedabad,FMCG-Home Care,Export,430629.21,4006,182,2366.09,319704.83,110924.38,0.264,0
2024-09-13,Ahmedabad,FMCG-Health,Export,327337.82,4106,117,2797.76,222008.02,105329.8,0.325,0
2024-09-14,Mumbai,FMCG-Food,General Trade,294973.48,2872,119,2478.77,221106.92,73866.56,0.236,0
2024-09-14,Mumbai,FMCG-Beverage,General Trade,477362.2,2994,66,7232.76,277369.88,199992.32,0.4,0
2024-09-14,Mumbai,FMCG-Personal Care,Institutional,388768.7,3469,192,2024.84,242902.95,145865.74,0.371,0
2024-09-14,Mumbai,FMCG-Home Care,Export,546161.74,11192,799,683.56,336784.84,209376.9,0.384,0
2024-09-14,Mumbai,FMCG-Health,E-Commerce,511406.98,5101,145,3526.94,345694.07,165712.91,0.314,0
2024-09-14,Delhi,FMCG-Food,Export,596598.3,3463,88,6779.53,426860.84,169737.46,0.276,0
2024-09-14,Delhi,FMCG-Beverage,Export,471967.03,4133,158,2987.13,307194.17,164772.86,0.348,0
2024-09-14,Delhi,FMCG-Personal Care,General Trade,93743.63,669,29,3232.54,196437.4,106105.54,0.353,1
2024-09-14,Delhi,FMCG-Home Care,Export,530233.78,5716,197,2691.54,336946.51,193287.27,0.38,0
2024-09-14,Delhi,FMCG-Health,Modern Trade,655489.68,6079,121,5417.27,437351.87,218137.81,0.322,0
2024-09-14,Bangalore,FMCG-Food,Modern Trade,370724.44,2194,219,1692.81,208763.52,161960.92,0.4,0
2024-09-14,Bangalore,FMCG-Beverage,Export,290333.72,5524,240,1209.72,164146.36,126187.36,0.4,0
2024-09-14,Bangalore,FMCG-Personal Care,Modern Trade,366893.3,2094,209,1755.47,208271.51,158621.79,0.4,0
2024-09-14,Bangalore,FMCG-Home Care,E-Commerce,396977.36,4624,105,3780.74,273407.19,123570.16,0.339,0
2024-09-14,Bangalore,FMCG-Health,Modern Trade,489584.0,4961,183,2675.32,323589.75,165994.25,0.349,0
2024-09-14,Chennai,FMCG-Food,Institutional,483349.76,2770,72,6713.19,308521.16,174828.6,0.33,0
2024-09-14,Chennai,FMCG-Beverage,Export,225893.47,1504,37,6105.23,159212.58,66680.89,0.308,0
2024-09-14,Chennai,FMCG-Personal Care,E-Commerce,383083.76,2756,114,3360.38,219704.17,163379.6,0.4,0
2024-09-14,Chennai,FMCG-Home Care,Modern Trade,298154.42,4218,114,2615.39,204190.13,93964.29,0.349,0
2024-09-14,Chennai,FMCG-Health,Modern Trade,301156.0,6289,628,479.55,208757.98,92398.02,0.309,0
2024-09-14,Kolkata,FMCG-Food,Export,347670.05,2259,49,7095.31,208031.25,139638.79,0.393,0
2024-09-14,Kolkata,FMCG-Beverage,E-Commerce,250264.84,3566,122,2051.35,174982.96,75281.88,0.308,0
2024-09-14,Kolkata,FMCG-Personal Care,Modern Trade,346511.53,3959,123,2817.17,212109.77,134401.76,0.382,0
2024-09-14,Kolkata,FMCG-Home Care,Export,253635.32,3949,164,1546.56,147411.99,106223.33,0.4,0
2024-09-14,Kolkata,FMCG-Health,General Trade,272783.59,2280,71,3842.02,203171.92,69611.67,0.216,0
2024-09-14,Hyderabad,FMCG-Food,General Trade,251454.82,2003,143,1758.43,140459.04,110995.78,0.4,0
2024-09-14,Hyderabad,FMCG-Beverage,E-Commerce,265520.1,5523,190,1397.47,189464.96,76055.14,0.277,0
2024-09-14,Hyderabad,FMCG-Personal Care,Modern Trade,444904.78,5380,233,1909.46,252222.99,192681.79,0.4,0
2024-09-14,Hyderabad,FMCG-Home Care,Institutional,278318.57,2954,98,2839.99,171963.77,106354.79,0.385,0
2024-09-14,Hyderabad,FMCG-Health,Modern Trade,237814.33,1810,51,4663.03,171052.26,66762.06,0.294,0
2024-09-14,Pune,FMCG-Food,Export,348740.27,5263,159,2193.34,216563.38,132176.88,0.4,0
2024-09-14,Pune,FMCG-Beverage,General Trade,340011.18,4411,147,2313.0,205084.41,134926.76,0.379,0
2024-09-14,Pune,FMCG-Personal Care,Institutional,418029.28,4181,245,1706.24,298344.15,119685.12,0.295,0
2024-09-14,Pune,FMCG-Home Care,Export,402197.62,2876,58,6934.44,297482.28,104715.34,0.244,0
2024-09-14,Pune,FMCG-Health,Modern Trade,454243.12,4659,358,1268.84,295585.61,158657.52,0.33,0
2024-09-14,Ahmedabad,FMCG-Food,Export,318602.44,4417,157,2029.31,216784.89,101817.55,0.31,0
2024-09-14,Ahmedabad,FMCG-Beverage,Modern Trade,375338.45,3358,71,5286.46,213419.21,161919.24,0.4,0
2024-09-14,Ahmedabad,FMCG-Personal Care,Modern Trade,327693.41,6329,575,569.9,217880.04,109813.36,0.343,0
2024-09-14,Ahmedabad,FMCG-Home Care,E-Commerce,461847.61,4329,227,2034.57,269530.06,192317.55,0.4,0
2024-09-14,Ahmedabad,FMCG-Health,General Trade,392728.06,5675,515,762.58,231635.76,161092.31,0.4,0
2024-09-15,Mumbai,FMCG-Food,General Trade,378944.76,7475,226,1676.75,271199.77,107744.99,0.293,0
2024-09-15,Mumbai,FMCG-Beverage,Export,841669.11,8303,212,3970.14,232803.17,106467.12,0.339,1
2024-09-15,Mumbai,FMCG-Personal Care,General Trade,582499.68,11832,493,1181.54,397766.72,184732.96,0.329,0
2024-09-15,Mumbai,FMCG-Home Care,General Trade,459020.29,5208,473,970.44,309415.1,149605.18,0.336,0
2024-09-15,Mumbai,FMCG-Health,E-Commerce,526448.65,3656,104,5062.01,362772.37,163676.28,0.31,0
2024-09-15,Delhi,FMCG-Food,Modern Trade,388728.13,5342,267,1455.91,283245.06,105483.08,0.303,0
2024-09-15,Delhi,FMCG-Beverage,Modern Trade,525447.28,3824,347,1514.26,330129.71,195317.56,0.376,0
2024-09-15,Delhi,FMCG-Personal Care,E-Commerce,468680.29,3320,72,6509.45,265182.17,203498.11,0.4,0
2024-09-15,Delhi,FMCG-Home Care,General Trade,258793.62,5560,158,1637.93,192235.73,66557.89,0.289,0
2024-09-15,Delhi,FMCG-Health,E-Commerce,288766.54,2725,66,4375.25,205845.13,82921.41,0.329,0
2024-09-15,Bangalore,FMCG-Food,General Trade,472589.19,3777,78,6058.84,303861.84,168727.35,0.365,0
2024-09-15,Bangalore,FMCG-Beverage,E-Commerce,314799.05,6654,229,1374.67,208581.28,106217.77,0.319,0
2024-09-15,Bangalore,FMCG-Personal Care,E-Commerce,383610.87,3774,290,1322.8,246590.31,137020.56,0.386,0
2024-09-15,Bangalore,FMCG-Home Care,General Trade,375141.2,3050,67,5599.12,234850.46,140290.74,0.395,0
2024-09-15,Bangalore,FMCG-Health,General Trade,485298.74,3882,194,2501.54,337854.18,147444.56,0.28,0
2024-09-15,Chennai,FMCG-Food,Institutional,582567.0,3839,225,2589.19,330381.85,252185.14,0.4,0
2024-09-15,Chennai,FMCG-Beverage,Institutional,494768.42,9074,189,2617.82,339753.7,155014.72,0.341,0
2024-09-15,Chennai,FMCG-Personal Care,Export,277894.32,2353,84,3308.27,179989.96,97904.35,0.371,0
2024-09-15,Chennai,FMCG-Home Care,Institutional,354927.9,2318,128,2772.87,218154.01,136773.88,0.38,0
2024-09-15,Chennai,FMCG-Health,Modern Trade,431316.92,2637,57,7566.96,258104.62,173212.3,0.4,0
2024-09-15,Kolkata,FMCG-Food,Institutional,398577.93,2359,214,1862.51,249519.78,149058.15,0.377,0
2024-09-15,Kolkata,FMCG-Beverage,E-Commerce,261838.6,1783,36,7273.29,174284.4,87554.2,0.36,0
2024-09-15,Kolkata,FMCG-Personal Care,General Trade,384256.23,4142,86,4468.1,260055.21,124201.02,0.293,0
2024-09-15,Kolkata,FMCG-Home Care,Institutional,267786.78,5589,429,624.21,200568.1,67218.68,0.232,0
2024-09-15,Kolkata,FMCG-Health,E-Commerce,460642.93,3049,72,6397.82,270461.73,190181.2,0.4,0
2024-09-15,Hyderabad,FMCG-Food,Institutional,326582.41,3017,100,3265.82,190183.76,136398.66,0.4,0
2024-09-15,Hyderabad,FMCG-Beverage,Modern Trade,503350.68,7797,229,2198.04,364004.26,139346.42,0.281,0
2024-09-15,Hyderabad,FMCG-Personal Care,E-Commerce,488259.1,4846,484,1008.8,289031.11,199227.99,0.384,0
2024-09-15,Hyderabad,FMCG-Home Care,Modern Trade,384836.25,4369,174,2211.7,214973.71,169862.54,0.4,0
2024-09-15,Hyderabad,FMCG-Health,General Trade,505112.62,7396,255,1980.83,354170.33,150942.29,0.306,0
2024-09-15,Pune,FMCG-Food,Modern Trade,465899.95,4150,101,4612.87,318256.73,147643.23,0.292,0
2024-09-15,Pune,FMCG-Beverage,General Trade,291139.61,3128,100,2911.4,172864.01,118275.6,0.4,0
2024-09-15,Pune,FMCG-Personal Care,Export,348857.99,2861,178,1959.88,209734.33,139123.65,0.364,0
2024-09-15,Pune,FMCG-Home Care,Export,463217.18,2841,167,2773.76,325063.66,138153.52,0.29,0
2024-09-15,Pune,FMCG-Health,Institutional,381995.43,3683,127,3007.84,229264.74,152730.69,0.393,0
2024-09-15,Ahmedabad,FMCG-Food,Export,269244.59,2017,48,5609.26,192851.52,76393.08,0.272,0
2024-09-15,Ahmedabad,FMCG-Beverage,Institutional,281349.23,4722,109,2581.19,178799.95,102549.27,0.376,0
2024-09-15,Ahmedabad,FMCG-Personal Care,Modern Trade,420117.04,2842,59,7120.63,302038.48,118078.57,0.294,0
2024-09-15,Ahmedabad,FMCG-Home Care,E-Commerce,159336.65,946,55,2897.03,90546.95,68789.7,0.4,0
2024-09-15,Ahmedabad,FMCG-Health,General Trade,306628.26,4376,121,2534.12,223861.94,82766.32,0.264,0
2024-09-16,Mumbai,FMCG-Food,Modern Trade,316390.75,3819,119,2658.75,224648.87,91741.88,0.254,0
2024-09-16,Mumbai,FMCG-Beverage,Modern Trade,337018.56,2031,44,7659.51,251637.86,85380.7,0.241,0
2024-09-16,Mumbai,FMCG-Personal Care,E-Commerce,386215.25,3115,75,5149.54,273675.37,112539.89,0.311,0
2024-09-16,Mumbai,FMCG-Home Care,Modern Trade,490563.75,7786,185,2651.7,336603.05,153960.69,0.335,0
2024-09-16,Mumbai,FMCG-Health,General Trade,384703.76,2557,63,6106.41,234343.9,150359.86,0.4,0
2024-09-16,Delhi,FMCG-Food,General Trade,369642.46,2163,103,3588.76,204202.9,165439.56,0.4,0
2024-09-16,Delhi,FMCG-Beverage,Modern Trade,218193.96,1304,50,4363.88,147207.87,70986.09,0.366,0
2024-09-16,Delhi,FMCG-Personal Care,Institutional,343450.91,4070,407,843.86,203473.03,139977.88,0.4,0
2024-09-16,Delhi,FMCG-Home Care,Modern Trade,223996.36,4624,149,1503.33,146072.97,77923.39,0.323,0
2024-09-16,Delhi,FMCG-Health,General Trade,363926.79,4763,297,1225.34,243638.86,120287.93,0.312,0
2024-09-16,Bangalore,FMCG-Food,General Trade,267674.55,2877,71,3770.06,194656.91,73017.64,0.288,0
2024-09-16,Bangalore,FMCG-Beverage,Institutional,372748.72,3975,110,3388.62,208943.12,163805.6,0.4,0
2024-09-16,Bangalore,FMCG-Personal Care,Export,372664.52,2338,73,5104.99,235713.14,136951.38,0.342,0
2024-09-16,Bangalore,FMCG-Home Care,Export,187823.94,1959,139,1351.25,112103.87,75720.08,0.384,0
2024-09-16,Bangalore,FMCG-Health,E-Commerce,185697.63,1783,37,5018.85,103411.7,82285.93,0.4,0
2024-09-16,Chennai,FMCG-Food,E-Commerce,452524.86,3077,96,4713.8,130856.72,90096.87,0.375,1
2024-09-16,Chennai,FMCG-Beverage,General Trade,174385.36,2313,115,1516.39,125165.08,49220.29,0.268,0
2024-09-16,Chennai,FMCG-Personal Care,Modern Trade,243202.29,4500,107,2272.92,161893.76,81308.54,0.346,0
2024-09-16,Chennai,FMCG-Home Care,Modern Trade,298858.53,2761,251,1190.67,168443.83,130414.7,0.4,0
2024-09-16,Chennai,FMCG-Health,Institutional,329437.93,2490,146,2256.42,226513.99,102923.94,0.314,0
2024-09-16,Kolkata,FMCG-Food,Institutional,277287.14,2296,65,4265.96,174933.76,102353.38,0.381,0
2024-09-16,Kolkata,FMCG-Beverage,E-Commerce,202809.86,1397,53,3826.6,114798.53,88011.34,0.4,0
2024-09-16,Kolkata,FMCG-Personal Care,E-Commerce,193998.25,1121,28,6928.51,139219.02,54779.23,0.279,0
2024-09-16,Kolkata,FMCG-Home Care,General Trade,371237.43,3174,138,2690.13,268863.81,102373.62,0.278,0
2024-09-16,Kolkata,FMCG-Health,Export,337236.8,2236,106,3181.48,238658.07,98578.73,0.281,0
2024-09-16,Hyderabad,FMCG-Food,E-Commerce,351363.78,3333,151,2326.91,217969.33,133394.45,0.4,0
2024-09-16,Hyderabad,FMCG-Beverage,Export,227524.15,1600,55,4136.8,137133.83,90390.32,0.371,0
2024-09-16,Hyderabad,FMCG-Personal Care,E-Commerce,162836.72,1711,41,3971.63,93065.07,69771.65,0.4,0
2024-09-16,Hyderabad,FMCG-Home Care,Modern Trade,179349.3,2166,94,1907.97,124772.09,54577.21,0.248,0
2024-09-16,Hyderabad,FMCG-Health,General Trade,290473.65,2847,177,1641.09,193164.25,97309.39,0.363,0
2024-09-16,Pune,FMCG-Food,General Trade,331523.96,3324,138,2402.35,199263.43,132260.53,0.389,0
2024-09-16,Pune,FMCG-Beverage,General Trade,236213.43,2565,183,1290.78,172563.35,63650.08,0.281,0
2024-09-16,Pune,FMCG-Personal Care,General Trade,345722.62,2529,120,2881.02,232092.72,113629.91,0.318,0
2024-09-16,Pune,FMCG-Home Care,E-Commerce,181380.09,1515,79,2295.95,125871.5,55508.59,0.295,0
2024-09-16,Pune,FMCG-Health,General Trade,263939.06,2421,86,3069.06,149762.97,114176.09,0.4,0
2024-09-16,Ahmedabad,FMCG-Food,General Trade,171682.86,3021,131,1310.56,98549.57,73133.29,0.4,0
2024-09-16,Ahmedabad,FMCG-Beverage,Institutional,279862.15,1697,34,8231.24,173551.56,106310.6,0.39,0
2024-09-16,Ahmedabad,FMCG-Personal Care,E-Commerce,328196.15,2095,63,5209.46,228379.67,99816.47,0.289,0
2024-09-16,Ahmedabad,FMCG-Home Care,Modern Trade,159603.31,1198,27,5911.23,100611.14,58992.17,0.379,0
2024-09-16,Ahmedabad,FMCG-Health,Export,240617.87,1619,89,2703.57,141461.35,99156.52,0.394,0
2024-09-17,Mumbai,FMCG-Food,Export,344908.55,2584,76,4538.27,209748.92,135159.63,0.386,0
2024-09-17,Mumbai,FMCG-Beverage,Export,374980.75,2200,68,5514.42,250542.49,124438.26,0.322,0
2024-09-17,Mumbai,FMCG-Personal Care,Export,445278.47,3156,157,2836.17,280418.42,164860.06,0.383,0
2024-09-17,Mumbai,FMCG-Home Care,General Trade,253048.45,2583,215,1176.97,171757.17,81291.28,0.279,0
2024-09-17,Mumbai,FMCG-Health,E-Commerce,414568.97,8369,760,545.49,236991.61,177577.36,0.4,0
